step	recall
979	0.9606379866600037
984	0.9611139893531799
989	0.9628379940986633
994	0.9623399972915649
999	0.963703989982605
1004	0.9635940194129944
1009	0.9627760052680969
1014	0.9648140072822571
1019	0.9660980105400085
1024	0.964218020439148
1029	0.9627739787101746
1034	0.9671919941902161
1039	0.967635989189148
1044	0.9640039801597595
1049	0.963852047920227
1054	0.9658920168876648
1059	0.968936026096344
1064	0.9694759845733643
1069	0.9699879884719849
1074	0.9675719738006592
1079	0.9679099917411804
1084	0.9711040258407593
1089	0.9718660116195679
1094	0.9715660214424133
1099	0.9702780246734619
1104	0.9727540016174316
1109	0.970009982585907
1114	0.9735320210456848
1119	0.9720919728279114
1124	0.9740939736366272
1129	0.9712899923324585
1134	0.974839985370636
1139	0.9700000286102295
1144	0.9743260145187378
1149	0.9753220081329346
1154	0.9760959148406982
1159	0.9703500270843506
1164	0.972432017326355
1169	0.976830005645752
1174	0.977105975151062
1179	0.9756280183792114
1184	0.9748659729957581
1189	0.9781240224838257
1194	0.9771180152893066
1199	0.9767299890518188
1204	0.9787579774856567
1209	0.9790520071983337
1214	0.9725300073623657
1219	0.9761360287666321
1224	0.9795240163803101
1229	0.9800040125846863
1234	0.9797559976577759
1239	0.9748380184173584
1244	0.9793220162391663
1249	0.981361985206604
1254	0.9810619950294495
1259	0.9811873435974121
1264	0.9780460000038147
1269	0.978268027305603
1274	0.9785299897193909
1279	0.9801459908485413
1284	0.9817399978637695
1289	0.9817519783973694
1294	0.980787992477417
1299	0.9829180240631104
1304	0.9822940230369568
1309	0.9773979783058167
1314	0.9759039878845215
1319	0.9782639741897583
1324	0.9808980226516724
1329	0.9832900166511536
1334	0.9837419986724854
1339	0.983735978603363
1344	0.9806600213050842
1349	0.9843459725379944
1354	0.984495997428894
1359	0.98444002866745
1364	0.9836159348487854
1369	0.9830020070075989
1374	0.9849960207939148
1379	0.9850280284881592
1384	0.9840080142021179
1389	0.9836580157279968
1394	0.9851980209350586
1399	0.9832599759101868
1404	0.985181987285614
1409	0.985945999622345
1414	0.9853219985961914
1419	0.9862819910049438
1424	0.9780099987983704
1429	0.9841820001602173
1434	0.9805259704589844
1439	0.9851760268211365
1444	0.9863420128822327
1449	0.9865180253982544
1454	0.9866380095481873
1459	0.9869639873504639
1464	0.9858599901199341
1469	0.9820953607559204
1474	0.9830700159072876
1479	0.9845060110092163
1484	0.9869239926338196
1489	0.9865379929542542
1494	0.9871199727058411
1499	0.9865720272064209
1504	0.9869959950447083
1509	0.9874680042266846
1514	0.9869019985198975
1519	0.9875620007514954
1524	0.986732006072998
1529	0.9881060123443604
1534	0.9838380217552185
1539	0.9863479733467102
1544	0.9856699705123901
1549	0.9820979833602905
1554	0.9866859912872314
1559	0.9863659739494324
1564	0.9888499975204468
1569	0.9879940152168274
1574	0.9871219396591187
1579	0.9856860041618347
1584	0.9887660145759583
1589	0.9883260130882263
1594	0.9889280200004578
1599	0.9887160062789917
1604	0.9885320067405701
1609	0.9860360026359558
1614	0.9890739917755127
1619	0.9875959753990173
1624	0.9883360266685486
1629	0.9861860275268555
1634	0.9884719848632812
1639	0.9888139963150024
1644	0.9891420006752014
1649	0.9886580109596252
1654	0.9870380163192749
1659	0.9896600246429443
1664	0.9898819923400879
1669	0.9808160066604614
1674	0.9883859753608704
1679	0.9892478585243225
1684	0.9897300004959106
1689	0.9898419976234436
1694	0.9898300170898438
1699	0.987712025642395
1704	0.988644003868103
1709	0.987716019153595
1714	0.9900959730148315
1719	0.9901160001754761
1724	0.9902840256690979
1729	0.9893820285797119
1734	0.9892079830169678
1739	0.9898139834403992
1744	0.9898179769515991
1749	0.9900739789009094
1754	0.9902960062026978
1759	0.9903879761695862
1764	0.9901139736175537
1769	0.9905539751052856
1774	0.9908519983291626
1779	0.9899600148200989
1784	0.9907287955284119
1789	0.9910600185394287
1794	0.9808499813079834
1799	0.9773659706115723
1804	0.9856820106506348
1809	0.990693986415863
1814	0.9905200004577637
1819	0.9906499981880188
1824	0.9908120036125183
1829	0.9906460046768188
1834	0.9911820292472839
1839	0.9912840127944946
1844	0.99098801612854
1849	0.9904059767723083
1854	0.990667998790741
1859	0.9910539984703064
1864	0.9909160137176514
1869	0.9909120202064514
1874	0.9908459782600403
1879	0.991237998008728
1884	0.9913859963417053
1889	0.99100261926651
1894	0.9908040165901184
1899	0.9900360107421875
1904	0.9916660189628601
1909	0.99167400598526
1914	0.9911959767341614
1919	0.9913679957389832
1924	0.9917880296707153
1929	0.9915980100631714
1934	0.9912559986114502
1939	0.9916300177574158
1944	0.9910979866981506
1949	0.991815984249115
1954	0.9917700290679932
1959	0.987962007522583
1964	0.9919340014457703
1969	0.9877740144729614
1974	0.9920960068702698
1979	0.986735999584198
1984	0.9892979860305786
1989	0.9886119961738586
1994	0.9910603165626526
1999	0.9920399785041809
2004	0.9920219779014587
2009	0.9921280145645142
2014	0.992497980594635
2019	0.9921799898147583
2024	0.9917539954185486
2029	0.9922239780426025
2034	0.9922720193862915
2039	0.9922040104866028
2044	0.9920899868011475
2049	0.9925140142440796
2054	0.9891999959945679
2059	0.9902719855308533
2064	0.9919040203094482
2069	0.9927759766578674
2074	0.9926639795303345
2079	0.9924240112304688
2084	0.9919220209121704
2089	0.9922199845314026
2094	0.9926559925079346
2099	0.9910422563552856
2104	0.9926919937133789
2109	0.9919559955596924
2114	0.992434024810791
2119	0.9892060160636902
2124	0.9903020262718201
2129	0.9927759766578674
2134	0.9917759895324707
2139	0.9920060038566589
2144	0.9915739893913269
2149	0.992717981338501
2154	0.9931120276451111
2159	0.9894260168075562
2164	0.992330014705658
2169	0.9930859804153442
2174	0.9930379986763
2179	0.9927700161933899
2184	0.9928619861602783
2189	0.9924619793891907
2194	0.9931679964065552
2199	0.9855440258979797
2204	0.9929484128952026
2209	0.9926019906997681
2214	0.9928979873657227
2219	0.9900019764900208
2224	0.9886860251426697
2229	0.9931179881095886
2234	0.9933379888534546
2239	0.9931439757347107
2244	0.9929659962654114
2249	0.9930800199508667
2254	0.9930179715156555
2259	0.9932039976119995
2264	0.9926379919052124
2269	0.993224024772644
2274	0.9933800101280212
2279	0.9931759834289551
2284	0.9921159744262695
2289	0.9934239983558655
2294	0.9932339787483215
2299	0.9930880069732666
2304	0.9932119846343994
2309	0.9933375716209412
2314	0.993615984916687
2319	0.9936699867248535
2324	0.9935399889945984
2329	0.9924619793891907
2334	0.9837219715118408
2339	0.9842720031738281
2344	0.9893879890441895
2349	0.992214024066925
2354	0.9677280187606812
2359	0.9736760258674622
2364	0.9677519798278809
2369	0.9883379936218262
2374	0.9836779832839966
2379	0.989139974117279
2384	0.9927480220794678
2389	0.9925559759140015
2394	0.9927819967269897
2399	0.9926300048828125
2404	0.993287980556488
2409	0.9935899972915649
2414	0.9935357570648193
2419	0.9934300184249878
2424	0.9935200214385986
2429	0.9933620095252991
2434	0.9934859871864319
2439	0.993552029132843
2444	0.9936040043830872
2449	0.9936659932136536
2454	0.9935439825057983
2459	0.993556022644043
2464	0.9936540126800537
2469	0.993698000907898
2474	0.9937019944190979
2479	0.9938420057296753
2484	0.9935219883918762
2489	0.9937760233879089
2494	0.993798017501831
2499	0.9938939809799194
2504	0.9934899806976318
2509	0.9936800003051758
2514	0.993861973285675
2519	0.9938924908638
2524	0.9939939975738525
2529	0.9936760067939758
2534	0.9935500025749207
2539	0.9939720034599304
2544	0.9939919710159302
2549	0.9938719868659973
2554	0.9937959909439087
2559	0.9939839839935303
2564	0.9937660098075867
2569	0.9940440058708191
2574	0.9939119815826416
2579	0.9940419793128967
2584	0.9942299723625183
2589	0.9942039847373962
2594	0.994018018245697
2599	0.9940980076789856
2604	0.9938579797744751
2609	0.9941099882125854
2614	0.9941580295562744
2619	0.9937899708747864
2624	0.9939357042312622
2629	0.9940440058708191
2634	0.9939479827880859
2639	0.9942240118980408
2644	0.9942079782485962
2649	0.9941179752349854
2654	0.9939180016517639
2659	0.9941459894180298
2664	0.9941200017929077
2669	0.9941139817237854
2674	0.9940760135650635
2679	0.9942160248756409
2684	0.9940840005874634
2689	0.9943900108337402
2694	0.99412602186203
2699	0.9942460060119629
2704	0.9943119883537292
2709	0.9943220019340515
2714	0.9940400123596191
2719	0.9945380091667175
2724	0.9942619800567627
2729	0.9941518902778625
2734	0.994350016117096
2739	0.9943879842758179
2744	0.9941880106925964
2749	0.994350016117096
2754	0.9944779872894287
2759	0.9942160248756409
2764	0.9942539930343628
2769	0.9942820072174072
2774	0.9943580031394958
2779	0.994301974773407
2784	0.9946020245552063
2789	0.994297981262207
2794	0.9945560097694397
2799	0.9944700002670288
2804	0.9945120215415955
2809	0.994301974773407
2814	0.9944139719009399
2819	0.9946119785308838
2824	0.9945160150527954
2829	0.9944779872894287
2834	0.9945230484008789
2839	0.9947599768638611
2844	0.9944720268249512
2849	0.9946579933166504
2854	0.9946600198745728
2859	0.994566023349762
2864	0.9943400025367737
2869	0.9946920275688171
2874	0.9945939779281616
2879	0.9947879910469055
2884	0.9946699738502502
2889	0.9947699904441833
2894	0.994674026966095
2899	0.9947220087051392
2904	0.9947260022163391
2909	0.9947980046272278
2914	0.9947320222854614
2919	0.9946060180664062
2924	0.9947159886360168
2929	0.994592010974884
2934	0.9946920275688171
2939	0.9945626854896545
2944	0.9946479797363281
2949	0.994700014591217
2954	0.994704008102417
2959	0.9945859909057617
2964	0.9947819709777832
2969	0.9948300123214722
2974	0.9945300221443176
2979	0.9947260022163391
2984	0.994700014591217
2989	0.9948779940605164
2994	0.9948859810829163
2999	0.994737982749939
3004	0.9949979782104492
3009	0.994920015335083
3014	0.9947940111160278
3019	0.9947900176048279
3024	0.994871973991394
3029	0.9949640035629272
3034	0.994592010974884
3039	0.994841992855072
3044	0.9947356581687927
3049	0.9949679970741272
3054	0.9947819709777832
3059	0.9946839809417725
3064	0.9949060082435608
3069	0.9950500130653381
3074	0.9950159788131714
3079	0.994979977607727
3084	0.9949160218238831
3089	0.9950100183486938
3094	0.9951500296592712
3099	0.995307981967926
3104	0.9950739741325378
3109	0.9949399828910828
3114	0.9951120018959045
3119	0.9950979948043823
3124	0.9950979948043823
3129	0.9949259757995605
3134	0.9949659705162048
3139	0.9952340126037598
3144	0.9950479865074158
3149	0.9953986406326294
0	0.4954766631126404
1	0.4954766631126404
2	0.4954766631126404
3	0.4954766631126404
4	0.4954766631126404
5	0.4954766631126404
6	0.4954766631126404
7	0.5398597717285156
8	0.5899580717086792
9	0.5898604393005371
10	0.5948368310928345
11	0.5982380509376526
12	0.5991998910903931
13	0.5945720076560974
14	0.5900974273681641
15	0.5867241024971008
16	0.5870586633682251
17	0.5899441242218018
18	0.5945162177085876
19	0.5991998910903931
20	0.6049289703369141
21	0.6091386675834656
22	0.6129720211029053
23	0.6162059903144836
24	0.6187708377838135
25	0.6205968856811523
26	0.6213774681091309
27	0.6230223178863525
28	0.6238029599189758
29	0.6248344779014587
30	0.6256290078163147
31	0.6259077787399292
32	0.626172661781311
33	0.6260053515434265
34	0.626019299030304
35	0.6259077787399292
36	0.625963568687439
37	0.6265490055084229
38	0.6268417239189148
39	0.6282914280891418
40	0.6290720701217651
41	0.6305078268051147
42	0.6324175000190735
43	0.6332678198814392
44	0.6346478462219238
45	0.635330855846405
46	0.6365993618965149
47	0.6369338631629944
48	0.6351496577262878
49	0.631901741027832
50	0.6274968981742859
51	0.6237053871154785
52	0.6223393082618713
53	0.6227993369102478
54	0.6255732774734497
55	0.6267441511154175
56	0.627761721611023
57	0.6278871893882751
58	0.6281938552856445
59	0.6289047598838806
60	0.6298247575759888
61	0.629448413848877
62	0.6283332705497742
63	0.6275944709777832
64	0.628416895866394
65	0.6303684115409851
66	0.6320968866348267
67	0.634382963180542
68	0.6354981064796448
69	0.6364459991455078
70	0.6373520493507385
71	0.6381047964096069
72	0.6387739181518555
73	0.6392199397087097
74	0.638550877571106
75	0.6376866102218628
76	0.6369757056236267
77	0.6363763213157654
78	0.6369338631629944
79	0.6382859945297241
80	0.6396799683570862
81	0.6408230066299438
82	0.6418545246124268
83	0.6416035890579224
84	0.642035722732544
85	0.6419938802719116
86	0.6417011618614197
87	0.641296923160553
88	0.6406556963920593
89	0.640056312084198
90	0.6396520733833313
91	0.6393314599990845
92	0.6396381258964539
93	0.6395823955535889
94	0.6396799683570862
95	0.6398472189903259
96	0.6400981545448303
97	0.6399308443069458
98	0.6397496461868286
99	0.6396381258964539
100	0.6393454074859619
101	0.6392338871955872
102	0.6392338871955872
103	0.6388714909553528
104	0.6391920447349548
105	0.6397356986999512
106	0.6396799683570862
107	0.6397078037261963
108	0.639610230922699
109	0.6396939158439636
110	0.6388296484947205
111	0.638369619846344
112	0.63786780834198
113	0.6372963190078735
114	0.6366411447525024
115	0.6361951231956482
116	0.6357071995735168
117	0.6352193355560303
118	0.6347872018814087
119	0.6343411803245544
120	0.6344387531280518
121	0.6341599225997925
122	0.6339926719665527
123	0.6338950991630554
124	0.6339090466499329
125	0.6335326433181763
126	0.6336163282394409
127	0.633588433265686
128	0.6334769129753113
129	0.6335326433181763
130	0.633588433265686
131	0.6338672041893005
132	0.634145975112915
133	0.63409024477005
134	0.6343690156936646
4	0.4991277754306793
9	0.5878761410713196
14	0.5963802933692932
19	0.6084823608398438
24	0.621674656867981
29	0.628325343132019
34	0.6346489191055298
39	0.6424989104270935
44	0.6511120796203613
49	0.6355211734771729
54	0.6394461393356323
59	0.6427169442176819
64	0.6469690203666687
69	0.6510030627250671
74	0.6526384353637695
79	0.6592891216278076
84	0.6598342657089233
89	0.6608155369758606
94	0.6615787148475647
99	0.661033570766449
104	0.6611425876617432
109	0.6631051301956177
114	0.6628870368003845
119	0.6617967486381531
124	0.6621238589286804
129	0.6620148420333862
134	0.6616877317428589
139	0.6628870368003845
144	0.6621238589286804
149	0.6608155369758606
154	0.6615787148475647
159	0.662450909614563
164	0.6638683080673218
169	0.6649585962295532
174	0.6659398078918457
179	0.6677932739257812
184	0.669755756855011
189	0.6707370281219482
194	0.6708460450172424
199	0.6715002059936523
204	0.6728085279464722
209	0.6748800873756409
214	0.675643265247345
219	0.6768425703048706
224	0.6781508922576904
229	0.6793501973152161
234	0.6792411804199219
239	0.6804404854774475
244	0.6807675361633301
249	0.6812036633491516
254	0.6822939515113831
259	0.6827300190925598
264	0.6840384006500244
269	0.6850196123123169
274	0.6856737732887268
279	0.6870911717414856
284	0.6868730783462524
289	0.6875272393226624
294	0.6881814002990723
299	0.6879633665084839
304	0.6878543496131897
309	0.6886175274848938
314	0.6892716884613037
319	0.6899258494377136
324	0.6903619766235352
329	0.6914522647857666
334	0.6917793154716492
339	0.6933057308197021
344	0.6929786205291748
349	0.6943959593772888
354	0.6945050358772278
359	0.6945050358772278
364	0.696031391620636
369	0.6955952644348145
374	0.6971216797828674
379	0.6961404085159302
384	0.6976668238639832
389	0.6982119679450989
394	0.6984300017356873
399	0.6983209848403931
404	0.700392484664917
409	0.7001744508743286
414	0.7012647390365601
419	0.7018098831176758
424	0.70191890001297
429	0.7030091285705566
434	0.7035542726516724
439	0.7035542726516724
444	0.7050806879997253
449	0.704862654209137
454	0.7054077386856079
459	0.7059528827667236
464	0.7051897048950195
469	0.706279993057251
474	0.7064980268478394
479	0.7069341540336609
484	0.7069341540336609
489	0.7072612047195435
494	0.7080244421958923
499	0.707697331905365
504	0.7078063488006592
509	0.7071521878242493
514	0.7075883150100708
519	0.7074792981147766
524	0.7078063488006592
529	0.7081334590911865
534	0.7094417810440063
539	0.7099869251251221
544	0.7090056538581848
549	0.7098779082298279
554	0.7111862301826477
559	0.7112952470779419
564	0.7107501029968262
569	0.7124945521354675
574	0.7124945521354675
579	0.7128216028213501
584	0.7138028740882874
589	0.7140209078788757
594	0.7143480181694031
599	0.7146750688552856
604	0.7146750688552856
609	0.7154383063316345
614	0.7153292894363403
619	0.7151111960411072
624	0.7160924673080444
629	0.7152202129364014
634	0.7151111960411072
639	0.7147841453552246
644	0.7140209078788757
649	0.7151111960411072
654	0.7154383063316345
659	0.7152202129364014
664	0.716419517993927
669	0.716419517993927
674	0.7160924673080444
679	0.7177278399467468
684	0.7159834504127502
689	0.7176188230514526
694	0.7188181281089783
699	0.7182729840278625
704	0.7192542552947998
709	0.7188181281089783
714	0.7186000943183899
719	0.7195813059806824
724	0.7197993993759155
729	0.720889687538147
734	0.7200174331665039
739	0.7205625772476196
744	0.7196903824806213
749	0.720889687538147
754	0.720780611038208
759	0.7211077213287354
764	0.720889687538147
769	0.7205625772476196
774	0.7206715941429138
779	0.720780611038208
784	0.7214347720146179
789	0.7217618823051453
794	0.7218708992004395
799	0.7219799160957336
804	0.7219799160957336
809	0.7221980094909668
814	0.7226340770721436
819	0.7218708992004395
824	0.7231792211532593
829	0.7236153483390808
834	0.7226340770721436
839	0.7230702042579651
844	0.7242695093154907
849	0.7238333821296692
854	0.7227431535720825
859	0.7236153483390808
864	0.7243785262107849
869	0.7249236702919006
874	0.7245966196060181
879	0.725250780582428
884	0.7256868481636047
889	0.7256868481636047
894	0.7261229753494263
899	0.7264500856399536
904	0.7261229753494263
909	0.7264500856399536
914	0.7264500856399536
919	0.7272132635116577
924	0.7265591025352478
929	0.7274312973022461
934	0.7274312973022461
939	0.7273222804069519
944	0.7268861532211304
949	0.7271042466163635
954	0.7274312973022461
959	0.7278674244880676
964	0.7272132635116577
969	0.7285215854644775
974	0.7286306023597717
979	0.7279764413833618
984	0.7288486957550049
989	0.7291757464408875
994	0.7295028567314148
999	0.7293937802314758
4	0.4991277754306793
9	0.5878761410713196
14	0.5963802933692932
19	0.6084823608398438
24	0.621674656867981
29	0.628325343132019
34	0.6346489191055298
39	0.6424989104270935
44	0.6511120796203613
49	0.6355211734771729
54	0.6394461393356323
59	0.6427169442176819
64	0.6469690203666687
69	0.6510030627250671
74	0.6526384353637695
79	0.6592891216278076
84	0.6598342657089233
89	0.6608155369758606
94	0.6615787148475647
99	0.661033570766449
104	0.6611425876617432
109	0.6631051301956177
114	0.6628870368003845
119	0.6617967486381531
124	0.6621238589286804
129	0.6620148420333862
134	0.6616877317428589
139	0.6628870368003845
144	0.6621238589286804
149	0.6608155369758606
154	0.6615787148475647
159	0.662450909614563
164	0.6638683080673218
169	0.6649585962295532
174	0.6659398078918457
179	0.6677932739257812
184	0.669755756855011
189	0.6707370281219482
194	0.6708460450172424
199	0.6715002059936523
204	0.6728085279464722
209	0.6748800873756409
214	0.675643265247345
219	0.6768425703048706
224	0.6781508922576904
229	0.6793501973152161
234	0.6792411804199219
239	0.6804404854774475
244	0.6807675361633301
249	0.6812036633491516
254	0.6822939515113831
259	0.6827300190925598
264	0.6840384006500244
269	0.6850196123123169
274	0.6856737732887268
279	0.6870911717414856
284	0.6868730783462524
289	0.6875272393226624
294	0.6881814002990723
299	0.6879633665084839
304	0.6878543496131897
309	0.6886175274848938
314	0.6892716884613037
319	0.6899258494377136
324	0.6903619766235352
329	0.6914522647857666
334	0.6917793154716492
339	0.6933057308197021
344	0.6929786205291748
349	0.6943959593772888
354	0.6945050358772278
359	0.6945050358772278
364	0.696031391620636
369	0.6955952644348145
374	0.6971216797828674
379	0.6961404085159302
384	0.6976668238639832
389	0.6982119679450989
394	0.6984300017356873
399	0.6983209848403931
404	0.700392484664917
409	0.7001744508743286
414	0.7012647390365601
419	0.7018098831176758
424	0.70191890001297
429	0.7030091285705566
434	0.7035542726516724
439	0.7035542726516724
444	0.7050806879997253
449	0.704862654209137
454	0.7054077386856079
459	0.7059528827667236
464	0.7051897048950195
469	0.706279993057251
474	0.7064980268478394
479	0.7069341540336609
484	0.7069341540336609
489	0.7072612047195435
494	0.7080244421958923
499	0.707697331905365
504	0.7078063488006592
509	0.7071521878242493
514	0.7075883150100708
519	0.7074792981147766
524	0.7078063488006592
529	0.7081334590911865
534	0.7094417810440063
539	0.7099869251251221
544	0.7090056538581848
549	0.7098779082298279
554	0.7111862301826477
559	0.7112952470779419
564	0.7107501029968262
569	0.7124945521354675
574	0.7124945521354675
579	0.7128216028213501
584	0.7138028740882874
589	0.7140209078788757
594	0.7143480181694031
599	0.7146750688552856
604	0.7146750688552856
609	0.7154383063316345
614	0.7153292894363403
619	0.7151111960411072
624	0.7160924673080444
629	0.7152202129364014
634	0.7151111960411072
639	0.7147841453552246
644	0.7140209078788757
649	0.7151111960411072
654	0.7154383063316345
659	0.7152202129364014
664	0.716419517993927
669	0.716419517993927
674	0.7160924673080444
679	0.7177278399467468
684	0.7159834504127502
689	0.7176188230514526
694	0.7188181281089783
699	0.7182729840278625
704	0.7192542552947998
709	0.7188181281089783
714	0.7186000943183899
719	0.7195813059806824
724	0.7197993993759155
729	0.720889687538147
734	0.7200174331665039
739	0.7205625772476196
744	0.7196903824806213
749	0.720889687538147
754	0.720780611038208
759	0.7211077213287354
764	0.720889687538147
769	0.7205625772476196
774	0.7206715941429138
779	0.720780611038208
784	0.7214347720146179
789	0.7217618823051453
794	0.7218708992004395
799	0.7219799160957336
804	0.7219799160957336
809	0.7221980094909668
814	0.7226340770721436
819	0.7218708992004395
824	0.7231792211532593
829	0.7236153483390808
834	0.7226340770721436
839	0.7230702042579651
844	0.7242695093154907
849	0.7238333821296692
854	0.7227431535720825
859	0.7236153483390808
864	0.7243785262107849
869	0.7249236702919006
874	0.7245966196060181
879	0.725250780582428
884	0.7256868481636047
889	0.7256868481636047
894	0.7261229753494263
899	0.7264500856399536
904	0.7261229753494263
909	0.7264500856399536
914	0.7264500856399536
919	0.7272132635116577
924	0.7265591025352478
929	0.7274312973022461
934	0.7274312973022461
939	0.7273222804069519
944	0.7268861532211304
949	0.7271042466163635
954	0.7274312973022461
959	0.7278674244880676
964	0.7272132635116577
969	0.7285215854644775
974	0.7286306023597717
979	0.7279764413833618
984	0.7288486957550049
989	0.7291757464408875
994	0.7295028567314148
999	0.7293937802314758
1004	0.7289577126502991
1009	0.7300480008125305
1014	0.7301570177078247
1019	0.7300480008125305
1024	0.7304840683937073
1029	0.7301570177078247
1034	0.7317923903465271
1039	0.7315743565559387
1044	0.732446551322937
1049	0.7312472462654114
1054	0.7316833734512329
1059	0.732555627822876
1064	0.7328826785087585
1069	0.7327736616134644
1074	0.7327736616134644
1079	0.7337549328804016
1084	0.7336458563804626
1089	0.7333188056945801
1094	0.7341910004615784
1099	0.7338639497756958
1104	0.7338639497756958
1109	0.7343000173568726
1114	0.735390305519104
1119	0.7348451614379883
1124	0.7341910004615784
1129	0.7349542379379272
1134	0.735390305519104
1139	0.7348451614379883
1144	0.7351722717285156
1149	0.735390305519104
1154	0.7349542379379272
1159	0.7352812886238098
1164	0.7361534833908081
1169	0.7357174158096313
1174	0.7359354496002197
1179	0.7358264327049255
1184	0.7359354496002197
1189	0.7366986274719238
1194	0.7370257377624512
1199	0.7373527884483337
1204	0.7363715767860413
1209	0.7366986274719238
1214	0.7364805936813354
1219	0.7368077039718628
1224	0.7372437715530396
1229	0.736916720867157
1234	0.7370257377624512
1239	0.7365896105766296
1244	0.7374618649482727
1249	0.7386611700057983
1254	0.7372437715530396
1259	0.7376798987388611
1264	0.7387701869010925
1269	0.7387701869010925
1274	0.7387701869010925
1279	0.7392062544822693
1284	0.7385520935058594
1289	0.7392062544822693
1294	0.7387701869010925
1299	0.7390972375869751
1304	0.7386611700057983
1309	0.7400785088539124
1314	0.7398604154586792
1319	0.7407326698303223
1324	0.7399694919586182
1329	0.7405146360397339
1334	0.7401875257492065
1339	0.7410597205162048
1344	0.7409507036209106
1349	0.7410597205162048
1354	0.7409507036209106
1359	0.741277813911438
1364	0.7413868308067322
1369	0.7413868308067322
1374	0.7419319748878479
